Experiment	Tag	Anim	Date	Date/Time	Standing	Active	Lying	Steps	collar	DOP	lat	long	distance (m)	X_Act	Y_Act	% HeadDown	Activity	SMA	Diffxy	Meanxy	Varxy	logx	logy	logdiffxy	logmeanxy	logvarxy	logdistance	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123
Abdel	177442	1677	10/6/1950	9:01	0.6574	0.3426	0.0000	62	1538	2.7	35.9469444	-97.2695117	4.98	71	160	63	G	231	-89	116	3960.5	1.9	2.2	1.9	2.1	3.6	0.7	173.0	22.8	70.2	366.5	432.1	2.2	161.6	174.3	161.8	246.4
Abdel	177379	1553	9/14/1950	8:44	0.8418	0.1582	0.0000	35	1535	2.7	35.9482433	-97.2684544	15.04	69	16	3	G	85	53	43	1404.5	1.8	1.2	1.7	1.6	3.1	1.2	193.6	179.6	58.0	259.2	447.2	173.0	170.8	72.5	175.2	334.8
Abdel	177492	1713	10/6/1950	8:40	0.9162	0.0838	0.0000	15	1532	2.1	35.9467403	-97.2695394	15.04	78	35	41	G	113	43	57	924.5	1.9	1.5	1.6	1.8	3.0	1.2	65.6	181.6	26.9	253.6	429.4	193.6	22.8	24.8	366.5	368.7
Abdel	177416	1646	10/5/1950	9:14	0.8924	0.1076	0.0000	23	1527	2.7	35.9466553	-97.2688183	14.93	52	9	57	G	61	43	31	924.5	1.7	1.0	1.6	1.5	3.0	1.2	188.0	39.6	180.7	363.8	530.6	65.6	179.6	70.2	259.2	432.1
Abdel	177360	1635	9/15/1950	9:14	0.8964	0.1036	0.0000	19	1525	2.2	35.9483319	-97.2690889	14.85	96	143	88	G	239	-47	120	1104.5	2.0	2.2	1.7	2.1	3.0	1.2	175.8	11.7	156.0	342.6	488.7	188.0	181.6	58.0	253.6	447.2
Abdel	177492	1713	10/5/1950	9:27	0.8142	0.1858	0.0000	43	1532	2.3	35.9467558	-97.2692408	14.83	86	3	11	G	89	83	45	3444.5	1.9	0.5	1.9	1.6	3.5	1.2	166.8	29.4	18.5	312.9	355.6	175.8	39.6	26.9	363.8	429.4
Abdel	177360	1635	9/15/1950	9:06	0.7838	0.2162	0.0000	45	1525	1.9	35.9482547	-97.2691764	14.81	160	79	62	G	239	81	120	3280.5	2.2	1.9	1.9	2.1	3.5	1.2	146.1	165.5	145.1	188.8	230.9	166.8	11.7	180.7	342.6	530.6
Abdel	177386	1636	10/5/1950	9:36	0.9100	0.0900	0.0000	19	1524	2.3	35.9469594	-97.2694492	14.76	161	61	83	G	222	100	111	5000	2.2	1.8	2.0	2.0	3.7	1.2	42.7	1.5	140.6	84.8	224.3	146.1	29.4	156.0	312.9	488.7
Abdel	177416	1646	10/5/1950	9:23	0.8850	0.1150	0.0000	24	1527	4.2	35.9467703	-97.2690361	14.76	170	11	81	G	181	159	91	12640.5	2.2	1.0	2.2	2.0	4.1	1.2	42.1	154.5	21.1	181.6	321.0	42.7	165.5	18.5	188.8	355.6
Abdel	177442	1677	10/6/1950	9:06	0.7394	0.2606	0.0000	45	1538	2.5	35.9469667	-97.2694356	7.30	184	43	85	G	227	141	114	9940.5	2.3	1.6	2.1	2.1	4.0	0.9	139.5	23.4	23.9	278.9	295.4	42.1	1.5	145.1	84.8	230.9
Abdel	177492	1779	9/14/1950	8:40	0.8978	0.1022	0.0000	24	1531	3.7	35.9481575	-97.2689483	14.64	67	70	35	G	137	-3	69	4.5	1.8	1.8	0.5	1.8	0.7	1.2	139.5	154.7	155.9	155.9	167.0	139.5	154.5	140.6	181.6	224.3
Abdel	177416	1646	10/5/1950	9:49	0.8084	0.1916	0.0000	38	1527	2.3	35.9469178	-97.2691831	14.62	135	10	95	G	145	125	73	7812.5	2.1	1.0	2.1	1.9	3.9	1.2	16.5	23.4	6.8	27.6	53.9	139.5	23.4	21.1	278.9	321.0
Abdel	177442	1677	10/5/1950	8:57	0.7608	0.2392	0.0000	45	1538	2.0	35.9467922	-97.2692803	14.60	202	26	84	G	228	176	114	15488	2.3	1.4	2.2	2.1	4.2	1.2	11.1	17.0	94.7	37.4	116.6	16.5	154.7	23.9	155.9	295.4
Abdel	177492	1713	10/6/1950	9:10	0.8488	0.1512	0.0000	36	1532	2.6	35.9468044	-97.2694025	14.48	82	52	56	G	134	30	67	450	1.9	1.7	1.5	1.8	2.7	1.2	26.3	105.2	209.6	105.5	266.3	11.1	23.4	155.9	27.6	167.0
Abdel	177416	1646	10/5/1950	9:27	0.8104	0.1896	0.0000	34	1527	2.0	35.9468789	-97.2691247	14.46	178	6	70	G	184	172	92	14792	2.3	0.8	2.2	2.0	4.2	1.2	79.2	190.6	27.9	239.9	455.2	26.3	17.0	6.8	37.4	53.9
Abdel	177406	1635	10/6/1950	13:20	0.0400	0.9600	0.0000	268	1530	5.7	35.9469822	-97.2682547	14.45	22	96	42	W	118	-74	59	2738	1.3	2.0	1.9	1.8	3.4	1.2	160.8	85.9	161.3	376.1	575.9	79.2	105.2	94.7	105.5	116.6
Abdel	177379	1553	9/15/1950	8:48	0.8480	0.1520	0.0000	35	1535	2.8	35.9484278	-97.2682181	14.36	77	57	41	G	134	20	67	200	1.9	1.8	1.3	1.8	2.3	1.2	215.3	41.5	69.4	415.1	443.0	160.8	190.6	209.6	239.9	266.3
Abdel	177406	1635	10/6/1950	9:23	0.8700	0.1300	0.0000	30	1530	2.7	35.9466289	-97.2691033	14.33	114	56	59	G	170	58	85	1682	2.1	1.7	1.8	1.9	3.2	1.2	199.8	194.8	51.7	227.6	394.4	215.3	85.9	27.9	376.1	455.2
Abdel	177492	1779	9/15/1950	8:57	0.8534	0.1466	0.0000	33	1531	3.4	35.9483922	-97.2686775	14.27	76	62	57	G	138	14	69	98	1.9	1.8	1.1	1.8	2.0	1.2	27.8	178.3	50.3	194.6	361.0	199.8	41.5	161.3	415.1	575.9
Abdel	177360	1635	9/15/1950	12:37	0.8522	0.1478	0.0000	28	1525	1.9	35.9483783	-97.2689864	14.10	154	20	93	G	174	134	87	8978	2.2	1.3	2.1	1.9	4.0	1.1	166.8	71.4	37.4	333.2	370.1	27.8	194.8	69.4	227.6	443.0
Abdel	177406	1635	10/5/1950	12:07	0.9246	0.0754	0.0000	17	1530	2.7	35.9469433	-97.2695258	14.04	118	19	81	G	137	99	69	4900.5	2.1	1.3	2.0	1.8	3.7	1.1	166.4	152.4	232.4	203.4	304.2	166.8	178.3	51.7	194.6	394.4
Abdel	177360	1635	9/15/1950	11:58	0.9568	0.0432	0.0000	6	1525	4.0	35.9480608	-97.2682969	14.03	18	47	29	RS	65	-29	33	420.5	1.3	1.7	1.5	1.5	2.6	1.1	37.0	69.6	33.2	137.9	234.2	166.4	71.4	50.3	333.2	361.0
Abdel	177492	1779	9/14/1950	8:14	0.8428	0.1572	0.0000	35	1531	4.4	35.9481378	-97.2686967	13.98	82	12	12	G	94	70	47	2450	1.9	1.1	1.8	1.7	3.4	1.1	100.9	4.5	49.4	197.3	250.0	37.0	152.4	37.4	203.4	370.1
Abdel	177360	1635	9/15/1950	8:27	0.8854	0.1146	0.0000	25	1525	2.4	35.9483389	-97.2676039	13.85	161	52	56	G	213	109	107	5940.5	2.2	1.7	2.0	2.0	3.8	1.1	96.4	142.6	77.2	149.1	217.3	100.9	69.6	232.4	137.9	304.2
Abdel	177379	1553	9/14/1950	8:09	0.8422	0.1578	0.0000	35	1535	2.0	35.9481503	-97.2686489	13.79	38	2	1	G	40	36	20	648	1.6	0.3	1.6	1.3	2.8	1.1	52.7	19.3	148.6	120.9	280.6	96.4	4.5	33.2	197.3	234.2
Abdel	177492	1779	9/15/1950	8:01	0.8978	0.1022	0.0000	23	1531	4.2	35.9483353	-97.2691883	13.77	72	57	39	G	129	15	65	112.5	1.9	1.8	1.2	1.8	2.1	1.1	68.1	167.0	160.9	227.8	249.9	52.7	142.6	49.4	149.1	250.0
Abdel	177360	1635	9/14/1950	9:01	0.8898	0.1102	0.0000	21	1525	4.5	35.9482103	-97.2684472	13.75	111	42	84	G	153	69	77	2380.5	2.0	1.6	1.8	1.9	3.4	1.1	159.7	162.9	204.5	181.8	227.6	68.1	19.3	77.2	120.9	217.3
Abdel	177442	1677	10/5/1950	9:23	0.8480	0.1520	0.0000	27	1538	4.4	35.9468425	-97.2689878	13.74	133	38	66	G	171	95	86	4512.5	2.1	1.6	2.0	1.9	3.7	1.1	22.1	62.3	171.2	67.9	279.8	159.7	167.0	148.6	227.8	280.6
Abdel	177406	1635	10/6/1950	8:27	0.9256	0.0744	0.0000	16	1530	2.4	35.9468886	-97.2692267	13.74	126	28	85	G	154	98	77	4802	2.1	1.4	2.0	1.9	3.7	1.1	45.8	172.2	29.0	257.7	433.6	22.1	162.9	160.9	181.8	249.9
Abdel	177406	1635	10/5/1950	11:45	0.8828	0.1172	0.0000	26	1530	2.4	35.9466417	-97.2696342	13.70	49	23	79	G	72	26	36	338	1.7	1.4	1.4	1.6	2.5	1.1	211.9	65.6	30.5	387.8	423.4	45.8	62.3	204.5	67.9	227.6
Abdel	177360	1635	9/15/1950	12:29	0.8478	0.1522	0.0000	32	1525	2.2	35.9483464	-97.2685822	13.65	157	28	92	G	185	129	93	8320.5	2.2	1.4	2.1	2.0	3.9	1.1	175.9	196.9	182.9	211.6	252.8	211.9	172.2	171.2	257.7	279.8
Abdel	177416	1646	10/6/1950	8:44	0.8484	0.1516	0.0000	30	1527	2.0	35.9467897	-97.2689286	13.59	137	20	90	G	157	117	79	6844.5	2.1	1.3	2.1	1.9	3.8	1.1	35.7	64.7	169.8	77.0	252.3	175.9	65.6	29.0	387.8	433.6
Abdel	177386	1636	10/6/1950	8:44	0.9488	0.0512	0.0000	11	1524	2.2	35.9466736	-97.2692981	13.57	78	9	19	G	87	69	44	2380.5	1.9	1.0	1.8	1.6	3.4	1.1	41.3	190.0	32.2	216.6	426.4	35.7	196.9	30.5	211.6	423.4
Abdel	177406	1635	10/5/1950	8:27	0.8422	0.1578	0.0000	35	1530	2.8	35.9469344	-97.2696244	13.53	100	60	69	G	160	40	80	800	2.0	1.8	1.6	1.9	2.9	1.1	175.3	38.1	149.9	385.1	570.2	41.3	64.7	182.9	77.0	252.8
Abdel	177360	1635	9/14/1950	8:09	0.7452	0.2548	0.0000	51	1525	2.6	35.9482997	-97.2686503	13.47	86	45	13	G	131	41	66	840.5	1.9	1.7	1.6	1.8	2.9	1.1	209.8	26.1	26.0	394.9	419.5	175.3	190.0	169.8	216.6	252.3
Abdel	177492	1713	10/5/1950	8:53	0.8746	0.1254	0.0000	25	1532	2.2	35.9465917	-97.2696408	13.44	108	9	13	G	117	99	59	4900.5	2.0	1.0	2.0	1.8	3.7	1.1	185.1	204.0	35.1	209.7	399.3	209.8	38.1	32.2	385.1	426.4
Abdel	177492	1779	9/14/1950	8:18	0.8978	0.1022	0.0000	22	1531	2.8	35.9481261	-97.2688447	13.42	95	20	4	G	115	75	58	2812.5	2.0	1.3	1.9	1.8	3.4	1.1	24.7	168.3	154.3	214.3	252.0	185.1	26.1	149.9	394.9	570.2
Abdel	177360	1635	9/14/1950	8:27	0.7870	0.2130	0.0000	43	1525	2.4	35.9483353	-97.2689361	13.40	148	84	34	G	232	64	116	2048	2.2	1.9	1.8	2.1	3.3	1.1	189.6	172.7	30.6	227.4	369.6	24.7	204.0	26.0	209.7	419.5
Abdel	177406	1635	10/5/1950	9:06	0.9024	0.0976	0.0000	22	1530	2.7	35.9466500	-97.2692572	13.39	136	40	90	G	176	96	88	4608	2.1	1.6	2.0	1.9	3.7	1.1	37.7	160.5	37.8	180.0	306.6	189.6	168.3	35.1	214.3	399.3
Abdel	177416	1646	10/6/1950	8:57	0.8784	0.1216	0.0000	21	1527	2.4	35.9468711	-97.2695753	13.38	72	11	86	G	83	61	42	1860.5	1.9	1.0	1.8	1.6	3.3	1.1	142.2	20.8	175.0	268.8	429.2	37.7	172.7	154.3	227.4	252.0
Abdel	177492	1779	9/14/1950	8:31	0.9256	0.0744	0.0000	17	1531	3.2	35.9480858	-97.2690797	13.37	36	43	27	G	79	-7	40	24.5	1.6	1.6	0.8	1.6	1.4	1.1	126.6	35.3	152.1	286.9	445.3	142.2	160.5	30.6	180.0	369.6
Abdel	177406	1635	10/5/1950	12:11	0.8448	0.1552	0.0000	32	1530	2.7	35.9469744	-97.2693833	13.31	121	35	73	G	156	86	78	3698	2.1	1.5	1.9	1.9	3.6	1.1	160.4	221.6	169.8	318.7	428.1	126.6	20.8	37.8	268.8	306.6
Abdel	177379	1553	9/15/1950	9:19	0.7488	0.2512	0.0000	56	1535	2.7	35.9484011	-97.2691214	13.31	116	24	7	G	140	92	70	4232	2.1	1.4	2.0	1.8	3.6	1.1	158.3	49.1	60.5	267.8	279.6	160.4	35.3	175.0	286.9	429.2
Abdel	177492	1779	9/15/1950	13:16	0.0304	0.9696	0.0000	283	1531	3.8	35.9481450	-97.2673914	13.20	56	42	25	W	98	14	49	98	1.7	1.6	1.1	1.7	2.0	1.1	109.4	98.8	127.4	121.3	151.6	158.3	221.6	152.1	318.7	445.3
Abdel	177492	1779	9/15/1950	12:29	0.8844	0.1156	0.0000	26	1531	6.4	35.9483561	-97.2685789	13.18	124	14	89	G	138	110	69	6050	2.1	1.1	2.0	1.8	3.8	1.1	11.9	18.5	164.2	42.1	199.6	109.4	49.1	169.8	267.8	428.1
Abdel	177379	1553	9/14/1950	8:40	0.8330	0.1670	0.0000	36	1535	4.5	35.9483789	-97.2684503	13.16	95	0	0	G	95	95	48	4512.5	2.0	#NUM!	2.0	1.7	3.7	1.1	30.3	171.1	201.4	187.7	218.5	11.9	98.8	60.5	121.3	279.6
Abdel	177360	1635	9/14/1950	8:14	0.8570	0.1430	0.0000	29	1525	2.5	35.9483461	-97.2687842	13.13	163	67	33	G	230	96	115	4608	2.2	1.8	2.0	2.1	3.7	1.1	157.5	188.2	166.1	188.2	221.0	30.3	18.5	127.4	42.1	151.6
Abdel	177386	1636	10/6/1950	7:56	0.8926	0.1074	0.0000	23	1524	2.3	35.9469783	-97.2692367	13.01	178	23	36	G	201	155	101	12012.5	2.3	1.4	2.2	2.0	4.1	1.1	30.7	24.4	32.9	63.5	77.5	157.5	171.1	164.2	187.7	199.6
Abdel	177492	1713	10/6/1950	9:14	0.8792	0.1208	0.0000	28	1532	2.1	35.9467100	-97.2693183	12.94	89	56	72	G	145	33	73	544.5	1.9	1.7	1.5	1.9	2.7	1.1	32.8	26.7	181.7	46.8	224.3	30.7	188.2	201.4	188.2	218.5
Abdel	177492	1713	10/6/1950	7:52	0.8726	0.1274	0.0000	27	1532	4.0	35.9468631	-97.2690067	12.88	76	36	55	G	112	40	56	800	1.9	1.6	1.6	1.7	2.9	1.1	14.0	163.6	195.5	191.5	300.5	32.8	24.4	166.1	63.5	221.0
Abdel	177386	1636	10/5/1950	9:53	0.9044	0.0956	0.0000	21	1524	2.3	35.9467381	-97.2690233	12.72	70	13	67	G	83	57	42	1624.5	1.8	1.1	1.8	1.6	3.2	1.1	177.5	208.2	35.1	286.5	482.2	14.0	26.7	32.9	46.8	77.5
Abdel	177492	1779	9/15/1950	12:42	0.9074	0.0926	0.0000	20	1531	2.4	35.9483333	-97.2690875	12.68	65	147	63	G	212	-82	106	3362	1.8	2.2	1.9	2.0	3.5	1.1	109.0	184.6	155.2	304.8	377.7	177.5	163.6	181.7	191.5	224.3
Abdel	177492	1779	9/15/1950	8:22	0.9012	0.0988	0.0000	21	1531	2.3	35.9483644	-97.2678769	12.60	62	22	58	G	84	40	42	800	1.8	1.3	1.6	1.6	2.9	1.1	195.7	207.1	208.4	268.6	271.2	109.0	208.2	195.5	286.5	300.5
Abdel	177416	1646	10/5/1950	12:42	0.9084	0.0916	0.0000	19	1527	5.9	35.9467144	-97.2686347	12.52	45	30	21	RS	75	15	38	112.5	1.7	1.5	1.2	1.6	2.1	1.1	72.9	75.4	28.1	75.4	147.3	195.7	184.6	35.1	304.8	482.2
Abdel	177442	1677	10/6/1950	9:10	0.8726	0.1274	0.0000	24	1538	2.5	35.9469589	-97.2693861	4.54	168	11	91	G	179	157	90	12324.5	2.2	1.0	2.2	2.0	4.1	0.7	2.5	69.4	32.3	74.4	138.4	72.9	207.1	155.2	268.6	377.7
Abdel	177386	1636	10/5/1950	8:22	0.8796	0.1204	0.0000	26	1524	2.5	35.9469628	-97.2694136	12.42	246	54	65	G	300	192	150	18432	2.4	1.7	2.3	2.2	4.3	1.1	71.8	33.8	33.8	135.9	170.5	2.5	75.4	208.4	75.4	271.2
Abdel	177386	1636	10/6/1950	11:32	0.1458	0.8542	0.0000	225	1524	2.6	35.9469664	-97.2686156	12.34	129	35	14	W	164	94	82	4418	2.1	1.5	2.0	1.9	3.6	1.1	64.0	95.2	64.2	98.7	140.8	71.8	69.4	28.1	74.4	147.3
Abdel	177406	1635	10/6/1950	9:19	0.8718	0.1282	0.0000	28	1530	2.4	35.9466928	-97.2692414	12.32	94	4	99	G	98	90	49	4050	2.0	0.6	2.0	1.7	3.6	1.1	34.7	35.4	32.9	76.7	93.7	64.0	33.8	32.3	135.9	138.4
Abdel	177492	1713	10/5/1950	8:48	0.8740	0.1260	0.0000	29	1532	1.9	35.9467122	-97.2696258	12.31	74	26	15	G	100	48	50	1152	1.9	1.4	1.7	1.7	3.1	1.1	42.1	52.6	10.3	59.1	101.4	34.7	95.2	33.8	98.7	170.5
Abdel	177442	1677	10/6/1950	9:14	0.8346	0.1654	0.0000	30	1538	1.8	35.9470036	-97.2693278	7.23	136	18	93	G	154	118	77	6962	2.1	1.3	2.1	1.9	3.8	0.9	17.0	32.1	228.3	59.3	318.7	42.1	35.4	64.2	76.7	140.8
Abdel	177406	1635	10/5/1950	12:20	0.9170	0.0830	0.0000	19	1530	2.0	35.9469772	-97.2691419	12.23	89	36	90	G	125	53	63	1404.5	1.9	1.6	1.7	1.8	3.1	1.1	42.4	217.5	47.2	301.8	563.4	17.0	52.6	32.9	59.1	93.7
Abdel	177492	1713	10/5/1950	8:31	0.8954	0.1046	0.0000	24	1532	2.0	35.9467686	-97.2695356	12.16	34	32	33	G	66	2	33	2	1.5	1.5	0.3	1.5	0.3	1.1	259.4	11.9	23.6	521.1	544.8	42.4	32.1	10.3	59.3	101.4
Abdel	177379	1553	9/15/1950	13:20	0.0128	0.9872	0.0000	281	1535	2.0	35.9482814	-97.2673419	12.16	22	7	9	W	29	15	15	112.5	1.3	0.8	1.2	1.2	2.1	1.1	261.7	238.0	123.3	285.4	456.7	259.4	217.5	228.3	301.8	318.7
Abdel	177406	1635	10/5/1950	9:40	0.9340	0.0660	0.0000	15	1530	3.1	35.9468369	-97.2696369	12.14	88	51	48	G	139	37	70	684.5	1.9	1.7	1.6	1.8	2.8	1.1	23.7	191.8	184.9	195.0	237.6	261.7	11.9	47.2	521.1	563.4
Abdel	177416	1646	10/6/1950	9:06	0.9064	0.0936	0.0000	12	1527	3.2	35.9469603	-97.2694225	12.13	146	6	95	G	152	140	76	9800	2.2	0.8	2.1	1.9	4.0	1.1	171.4	162.3	3.6	213.9	379.8	23.7	238.0	23.6	285.4	544.8
Abdel	177379	1553	9/15/1950	7:56	0.9398	0.0602	0.0000	13	1535	4.1	35.9483881	-97.2687058	12.10	38	10	1	G	48	28	24	392	1.6	1.0	1.4	1.4	2.6	1.1	42.5	175.0	24.8	208.4	369.7	171.4	191.8	123.3	195.0	456.7
Abdel	177360	1635	9/14/1950	11:45	0.9050	0.0950	0.0000	20	1525	2.8	35.9481347	-97.2683522	12.08	78	46	39	RS	124	32	62	512	1.9	1.7	1.5	1.8	2.7	1.1	165.9	60.0	171.0	327.2	501.2	42.5	162.3	184.9	213.9	237.6
Abdel	177492	1713	10/6/1950	9:06	0.8862	0.1138	0.0000	23	1532	2.6	35.9469311	-97.2694411	12.08	90	20	64	G	110	70	55	2450	2.0	1.3	1.8	1.7	3.4	1.1	161.3	23.1	35.9	335.3	348.2	165.9	175.0	3.6	208.4	379.8
Abdel	177379	1553	9/14/1950	8:27	0.8154	0.1846	0.0000	43	1535	2.7	35.9483314	-97.2689725	12.07	68	8	1	G	76	60	38	1800	1.8	0.9	1.8	1.6	3.3	1.1	174.0	181.2	51.2	186.9	388.7	161.3	60.0	24.8	327.2	369.7
Abdel	177406	1635	10/5/1950	8:05	0.9330	0.0670	0.0000	15	1530	2.5	35.9467839	-97.2692608	12.03	73	151	82	G	224	-78	112	3042	1.9	2.2	1.9	2.0	3.5	1.1	12.9	197.5	183.6	214.7	291.1	174.0	23.1	171.0	335.3	501.2
Abdel	177492	1713	10/5/1950	8:01	0.9244	0.0756	0.0000	17	1532	1.9	35.9467086	-97.2691525	11.96	96	45	47	G	141	51	71	1300.5	2.0	1.7	1.7	1.8	3.1	1.1	201.8	192.3	48.1	278.2	484.5	12.9	181.2	35.9	186.9	348.2
Abdel	177379	1553	9/14/1950	10:36	0.9074	0.0926	0.0000	21	1535	1.6	35.9484225	-97.2684144	11.94	30	3	2	G	33	27	17	364.5	1.5	0.5	1.4	1.2	2.6	1.1	76.4	197.5	207.8	282.7	323.2	201.8	197.5	51.2	214.7	388.7
Abdel	177379	1553	9/15/1950	9:14	0.9160	0.0840	0.0000	19	1535	2.5	35.9484353	-97.2692628	11.94	82	99	43	G	181	-17	91	144.5	1.9	2.0	1.2	2.0	2.2	1.1	206.3	201.3	21.0	246.8	428.4	76.4	192.3	183.6	278.2	291.1
Abdel	177442	1677	10/5/1950	12:24	0.1758	0.0430	0.7812	5	1538	2.0	35.9466542	-97.2686222	11.92	73	27	28	RL	100	46	50	1058	1.9	1.4	1.7	1.7	3.0	1.1	40.6	188.3	64.4	222.1	364.9	206.3	197.5	48.1	282.7	484.5
Abdel	177406	1635	10/5/1950	9:14	0.8658	0.1342	0.0000	29	1530	3.1	35.9466311	-97.2690719	11.85	101	28	95	G	129	73	65	2664.5	2.0	1.4	1.9	1.8	3.4	1.1	181.5	40.0	16.5	324.4	349.6	40.6	201.3	207.8	246.8	323.2
Abdel	177360	1635	9/15/1950	12:50	0.8404	0.1596	0.0000	32	1525	2.4	35.9482514	-97.2693178	11.79	176	15	93	G	191	161	96	12960.5	2.2	1.2	2.2	2.0	4.1	1.1	142.8	165.2	170.8	168.1	174.1	181.5	188.3	21.0	222.1	428.4
Abdel	177442	1677	10/6/1950	9:19	0.8080	0.1920	0.0000	39	1538	2.4	35.9469692	-97.2692231	10.19	174	38	79	G	212	136	106	9248	2.2	1.6	2.1	2.0	4.0	1.0	25.3	29.8	150.3	31.2	200.2	142.8	40.0	64.4	324.4	364.9
Abdel	177416	1646	10/6/1950	9:23	0.8264	0.1736	0.0000	31	1527	2.1	35.9467797	-97.2690675	11.72	63	139	92	G	202	-76	101	2888	1.8	2.1	1.9	2.0	3.5	1.1	5.9	163.1	19.9	174.9	344.7	25.3	165.2	16.5	168.1	349.6
Abdel	177492	1713	10/5/1950	9:23	0.9150	0.0850	0.0000	19	1532	3.8	35.9467272	-97.2690803	11.67	62	36	61	G	98	26	49	338	1.8	1.6	1.4	1.7	2.5	1.1	168.9	20.2	41.0	338.8	359.6	5.9	29.8	170.8	31.2	174.1
Abdel	177360	1635	9/15/1950	12:03	0.9224	0.0776	0.0000	17	1525	2.6	35.9481381	-97.2683839	11.62	30	149	12	RL	179	-119	90	7080.5	1.5	2.2	2.1	2.0	3.9	1.1	169.8	171.8	35.7	190.6	382.7	168.9	163.1	150.3	174.9	200.2
Abdel	177492	1713	10/5/1950	9:14	0.9188	0.0812	0.0000	19	1532	1.8	35.9467972	-97.2692872	11.56	46	6	23	G	52	40	26	800	1.7	0.8	1.6	1.4	2.9	1.1	20.8	193.3	18.3	212.9	388.0	169.8	20.2	19.9	338.8	344.7
Abdel	177416	1646	10/5/1950	9:36	0.8224	0.1776	0.0000	32	1527	1.9	35.9468808	-97.2694939	11.50	172	8	93	G	180	164	90	13448	2.2	0.9	2.2	2.0	4.1	1.1	192.1	25.0	15.2	367.2	387.1	20.8	171.8	41.0	190.6	359.6
Abdel	177379	1553	9/14/1950	8:53	0.9470	0.0530	0.0000	11	1535	3.5	35.9484300	-97.2685494	11.48	64	18	28	G	82	46	41	1058	1.8	1.3	1.7	1.6	3.0	1.1	175.1	177.1	199.4	195.0	224.3	192.1	193.3	35.7	212.9	382.7
Abdel	177416	1646	10/5/1950	8:14	0.8984	0.1016	0.0000	19	1527	2.4	35.9469553	-97.2692322	11.48	94	9	79	G	103	85	52	3612.5	2.0	1.0	1.9	1.7	3.6	1.1	19.9	24.4	36.0	49.2	73.6	175.1	25.0	18.3	367.2	388.0
Abdel	177406	1635	10/5/1950	13:20	0.0598	0.9402	0.0000	252	1530	2.7	35.9470111	-97.2694425	11.47	14	41	49	W	55	-27	28	364.5	1.1	1.6	1.4	1.4	2.6	1.1	29.3	50.0	168.4	53.6	243.7	19.9	177.1	15.2	195.0	387.1
Abdel	177406	1635	10/6/1950	9:14	0.8956	0.1044	0.0000	23	1530	2.4	35.9467586	-97.2693514	11.41	120	42	56	G	162	78	81	3042	2.1	1.6	1.9	1.9	3.5	1.1	24.4	187.6	55.4	214.5	386.9	29.3	24.4	199.4	49.2	224.3
Abdel	177416	1646	10/5/1950	9:06	0.8554	0.1446	0.0000	26	1527	2.5	35.9466450	-97.2691197	11.38	134	13	82	G	147	121	74	7320.5	2.1	1.1	2.1	1.9	3.9	1.1	190.1	35.2	197.6	362.5	551.6	24.4	50.0	36.0	53.6	73.6
Abdel	177379	1553	9/15/1950	12:11	0.8488	0.0812	0.0700	17	1535	3.9	35.9482336	-97.2683389	11.31	54	8	15	G	62	46	31	1058	1.7	0.9	1.7	1.5	3.0	1.1	172.4	53.7	170.9	361.5	538.2	190.1	187.6	168.4	214.5	243.7
Abdel	177492	1713	10/5/1950	10:06	0.8830	0.1170	0.0000	26	1532	2.7	35.9467172	-97.2687386	11.27	30	23	29	G	53	7	27	24.5	1.5	1.4	0.8	1.4	1.4	1.1	189.0	37.0	45.6	365.8	378.5	172.4	35.2	55.4	362.5	386.9
Abdel	177379	1553	9/14/1950	10:06	0.8404	0.1596	0.0000	38	1535	3.0	35.9484128	-97.2688925	11.25	129	30	8	G	159	99	80	4900.5	2.1	1.5	2.0	1.9	3.7	1.1	176.8	165.1	161.9	189.5	206.7	189.0	53.7	197.6	361.5	551.6
Abdel	177406	1635	10/6/1950	8:31	0.8912	0.1088	0.0000	25	1530	2.3	35.9468339	-97.2691233	11.13	144	27	75	G	171	117	86	6844.5	2.2	1.4	2.1	1.9	3.8	1.0	12.7	19.5	42.5	29.9	91.7	176.8	37.0	170.9	365.8	538.2
Abdel	177442	1677	10/6/1950	9:23	0.8454	0.1546	0.0000	28	1538	2.3	35.9469442	-97.2691603	6.31	16	0	100	G	16	16	8	128	1.2	#NUM!	1.2	0.9	2.1	0.8	17.2	48.3	36.4	79.0	108.5	12.7	165.1	45.6	189.5	378.5
Abdel	177492	1713	10/6/1950	11:24	0.1398	0.8602	0.0000	229	1532	2.7	35.9469581	-97.2689700	11.07	143	42	34	W	185	101	93	5100.5	2.2	1.6	2.0	2.0	3.7	1.0	61.8	53.5	135.8	91.3	258.0	17.2	19.5	161.9	29.9	206.7
Abdel	177492	1713	10/6/1950	11:15	0.9026	0.0974	0.0000	22	1532	2.2	35.9466144	-97.2695097	11.06	102	15	91	W	117	87	59	3784.5	2.0	1.2	1.9	1.8	3.6	1.0	29.5	189.8	48.1	196.2	351.5	61.8	48.3	42.5	79.0	91.7
Abdel	177492	1713	10/5/1950	8:27	0.8944	0.1056	0.0000	24	1532	2.1	35.9468769	-97.2695561	11.04	46	15	37	G	61	31	31	480.5	1.7	1.2	1.5	1.5	2.7	1.0	166.7	49.3	91.3	322.0	365.1	29.5	53.5	36.4	91.3	108.5
